system,system_name,school,school_name,pool,Indicator,All Students,BHN,ED,EL,Super Subgroup,SWD,Indicator Score (60-40)
830,Sumner County,135,Knox Doss Middle School at Drakes Creek,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,135,Knox Doss Middle School at Drakes Creek,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,135,Knox Doss Middle School at Drakes Creek,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,135,Knox Doss Middle School at Drakes Creek,K8,Weighted Subgroup Score,4,3.3,3.5,3,3.4,3, 
830,Sumner County,140,Portland West Middle School,K8,Achievement,3,2,2,NA,2,2,2.6
830,Sumner County,140,Portland West Middle School,K8,Growth,0,1,1,3,2,2,0.7
830,Sumner County,140,Portland West Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
830,Sumner County,140,Portland West Middle School,K8,ELPA,4,NA,NA,4,NA,NA,4
830,Sumner County,140,Portland West Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,140,Portland West Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,140,Portland West Middle School,K8,Weighted Subgroup Score,2.2,1.8,1.8,3.2,2,2.2, 
830,Sumner County,150,Harold B. Williams Elementary School,K8,Achievement,4,NA,4,NA,3,2,3.6
830,Sumner County,150,Harold B. Williams Elementary School,K8,Growth,0,1,2,NA,2,2,0.7
830,Sumner County,150,Harold B. Williams Elementary School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
830,Sumner County,150,Harold B. Williams Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,150,Harold B. Williams Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,150,Harold B. Williams Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,150,Harold B. Williams Elementary School,K8,Weighted Subgroup Score,2.4,1.6,3.2,NA,2.6,2.2, 
830,Sumner County,152,Portland Gateview Elementary School,K8,Achievement,3,2,3,NA,2,2,2.7
830,Sumner County,152,Portland Gateview Elementary School,K8,Growth,1,0,1,NA,2,2,1
830,Sumner County,152,Portland Gateview Elementary School,K8,Chronic Absenteeism,3,4,3,NA,NA,2,3
830,Sumner County,152,Portland Gateview Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,152,Portland Gateview Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,152,Portland Gateview Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,152,Portland Gateview Elementary School,K8,Weighted Subgroup Score,2.2,1.4,2.2,NA,2,2, 
830,Sumner County,155,Sumner County Middle College High School,HS,Achievement,NA,NA,NA,NA,NA,NA, 
830,Sumner County,155,Sumner County Middle College High School,HS,Growth,NA,NA,NA,NA,NA,NA, 
830,Sumner County,155,Sumner County Middle College High School,HS,Chronic Absenteeism,4,NA,NA,NA,NA,NA,4
830,Sumner County,155,Sumner County Middle College High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,155,Sumner County Middle College High School,HS,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,155,Sumner County Middle College High School,HS,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,155,Sumner County Middle College High School,HS,Weighted Subgroup Score,4,NA,NA,NA,NA,NA, 
830,Sumner County,160,Dr. William Burrus Elementary at Drakes Creek,K8,Achievement,4,3,NA,NA,4,4,3.8
830,Sumner County,160,Dr. William Burrus Elementary at Drakes Creek,K8,Growth,4,3,2,NA,3,2,3.3
830,Sumner County,160,Dr. William Burrus Elementary at Drakes Creek,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
830,Sumner County,160,Dr. William Burrus Elementary at Drakes Creek,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,160,Dr. William Burrus Elementary at Drakes Creek,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,160,Dr. William Burrus Elementary at Drakes Creek,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,160,Dr. William Burrus Elementary at Drakes Creek,K8,Weighted Subgroup Score,4,3.1,2.4,NA,3.6,3.2, 
830,Sumner County,1010,Sumner County Middle Technical College High School at Portland,NA,Achievement,NA,NA,NA,NA,NA,NA, 
830,Sumner County,1010,Sumner County Middle Technical College High School at Portland,NA,Growth,NA,NA,NA,NA,NA,NA, 
830,Sumner County,1010,Sumner County Middle Technical College High School at Portland,NA,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
830,Sumner County,1010,Sumner County Middle Technical College High School at Portland,NA,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,1010,Sumner County Middle Technical College High School at Portland,NA,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,1010,Sumner County Middle Technical College High School at Portland,NA,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,1010,Sumner County Middle Technical College High School at Portland,NA,Weighted Subgroup Score,NA,NA,NA,NA,NA,NA, 
840,Tipton County,2,Austin Peay Elementary School,K8,Achievement,3,3,3,NA,3,2,2.9
840,Tipton County,2,Austin Peay Elementary School,K8,Growth,1,1,2,NA,1,2,1.3
840,Tipton County,2,Austin Peay Elementary School,K8,Chronic Absenteeism,4,4,4,NA,NA,3,3.9
840,Tipton County,2,Austin Peay Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,2,Austin Peay Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,2,Austin Peay Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,2,Austin Peay Elementary School,K8,Weighted Subgroup Score,2.3,2.3,2.7,NA,2.1,2.1, 
840,Tipton County,4,Atoka Elementary School,K8,Achievement,4,4,4,NA,4,2,3.7
840,Tipton County,4,Atoka Elementary School,K8,Growth,4,2,4,NA,3,3,3.6
840,Tipton County,4,Atoka Elementary School,K8,Chronic Absenteeism,4,4,3,NA,NA,3,3.7
840,Tipton County,4,Atoka Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,4,Atoka Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,4,Atoka Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,4,Atoka Elementary School,K8,Weighted Subgroup Score,4,3.2,3.9,NA,3.6,2.5, 
840,Tipton County,7,Brighton Elementary,K8,Achievement,4,3,3,NA,3,3,3.6
840,Tipton County,7,Brighton Elementary,K8,Growth,3,3,2,NA,3,4,3
840,Tipton County,7,Brighton Elementary,K8,Chronic Absenteeism,4,4,3,NA,NA,3,3.7
840,Tipton County,7,Brighton Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,7,Brighton Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,7,Brighton Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,7,Brighton Elementary,K8,Weighted Subgroup Score,3.6,3.1,2.6,NA,3,3.4, 
840,Tipton County,11,Brighton High School,HS,Achievement,3,2,3,NA,3,1,2.6
840,Tipton County,11,Brighton High School,HS,Growth,2,2,2,NA,2,1,1.9
840,Tipton County,11,Brighton High School,HS,Chronic Absenteeism,4,4,4,NA,NA,4,4
840,Tipton County,11,Brighton High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,11,Brighton High School,HS,Graduation Rate,4,4,3,NA,NA,NA,3.8
840,Tipton County,11,Brighton High School,HS,Ready Graduate,4,2,2,NA,3,NA,3.2
840,Tipton County,11,Brighton High School,HS,Weighted Subgroup Score,3.1,2.3,2.6,NA,2.7,1.4, 
840,Tipton County,12,Brighton Middle School,K8,Achievement,4,3,2,NA,2,2,3.3
840,Tipton County,12,Brighton Middle School,K8,Growth,2,2,1,NA,2,2,1.9
840,Tipton County,12,Brighton Middle School,K8,Chronic Absenteeism,3,4,2,NA,NA,2,2.9
840,Tipton County,12,Brighton Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,12,Brighton Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,12,Brighton Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,12,Brighton Middle School,K8,Weighted Subgroup Score,3.1,2.7,1.6,NA,2,2, 
840,Tipton County,13,Crestview Middle School,K8,Achievement,2,2,1,NA,1,2,1.9
840,Tipton County,13,Crestview Middle School,K8,Growth,2,3,2,NA,2,2,2.1
840,Tipton County,13,Crestview Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
840,Tipton County,13,Crestview Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,13,Crestview Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,13,Crestview Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,13,Crestview Middle School,K8,Weighted Subgroup Score,2.2,2.6,1.7,NA,1.4,2.2, 
840,Tipton County,14,Covington Integrated Arts Academy,K8,Achievement,2,2,2,NA,2,2,2
840,Tipton County,14,Covington Integrated Arts Academy,K8,Growth,2,2,2,NA,2,3,2.1
840,Tipton County,14,Covington Integrated Arts Academy,K8,Chronic Absenteeism,2,3,2,NA,NA,2,2.1
840,Tipton County,14,Covington Integrated Arts Academy,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,14,Covington Integrated Arts Academy,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,14,Covington Integrated Arts Academy,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,14,Covington Integrated Arts Academy,K8,Weighted Subgroup Score,2,2.1,2,NA,2,2.4, 
840,Tipton County,15,Covington High School,HS,Achievement,3,3,3,NA,3,1,2.7
840,Tipton County,15,Covington High School,HS,Growth,4,4,4,NA,4,3,3.9
840,Tipton County,15,Covington High School,HS,Chronic Absenteeism,3,4,4,NA,NA,4,3.4
840,Tipton County,15,Covington High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,15,Covington High School,HS,Graduation Rate,4,4,4,NA,NA,NA,4
840,Tipton County,15,Covington High School,HS,Ready Graduate,0,0,0,NA,0,NA,0
840,Tipton County,15,Covington High School,HS,Weighted Subgroup Score,2.8,2.9,2.9,NA,2.6,2.2, 
840,Tipton County,17,Crestview Elementary,K8,Achievement,2,1,2,NA,1,2,1.9
840,Tipton County,17,Crestview Elementary,K8,Growth,2,0,1,NA,0,2,1.6
840,Tipton County,17,Crestview Elementary,K8,Chronic Absenteeism,3,4,3,NA,NA,2,3
840,Tipton County,17,Crestview Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,17,Crestview Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,17,Crestview Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,17,Crestview Elementary,K8,Weighted Subgroup Score,2.1,0.9,1.7,NA,0.6,2, 
840,Tipton County,20,Drummonds Elementary,K8,Achievement,3,1,1,NA,1,2,2.3
840,Tipton County,20,Drummonds Elementary,K8,Growth,0,0,0,NA,0,1,0.1
840,Tipton County,20,Drummonds Elementary,K8,Chronic Absenteeism,3,4,4,NA,NA,4,3.4
840,Tipton County,20,Drummonds Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,20,Drummonds Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,20,Drummonds Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,20,Drummonds Elementary,K8,Weighted Subgroup Score,1.8,0.9,0.9,NA,0.6,1.8, 
840,Tipton County,45,Munford Elementary,K8,Achievement,4,4,3,NA,3,3,3.7
840,Tipton County,45,Munford Elementary,K8,Growth,4,4,3,NA,4,2,3.6
840,Tipton County,45,Munford Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,2,3.7
840,Tipton County,45,Munford Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,45,Munford Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,45,Munford Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,45,Munford Elementary,K8,Weighted Subgroup Score,4,4,3.1,NA,3.4,2.5, 
840,Tipton County,48,Munford Middle School,K8,Achievement,4,3,3,NA,3,3,3.6
840,Tipton County,48,Munford Middle School,K8,Growth,4,4,4,NA,4,4,4
840,Tipton County,48,Munford Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
840,Tipton County,48,Munford Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,48,Munford Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,48,Munford Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,48,Munford Middle School,K8,Weighted Subgroup Score,4,3.5,3.5,NA,3.4,3.5, 
840,Tipton County,50,Munford High School,HS,Achievement,4,4,3,NA,3,1,3.5
840,Tipton County,50,Munford High School,HS,Growth,4,4,3,NA,4,2,3.6
840,Tipton County,50,Munford High School,HS,Chronic Absenteeism,4,4,4,NA,NA,4,4
840,Tipton County,50,Munford High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,50,Munford High School,HS,Graduation Rate,4,4,4,NA,NA,4,4
840,Tipton County,50,Munford High School,HS,Ready Graduate,4,2,2,NA,0,0,2.9
840,Tipton County,50,Munford High School,HS,Weighted Subgroup Score,4,3.6,3,NA,2.6,1.6, 
840,Tipton County,60,Tipton County Alternative Learning Center,NA,Achievement,NA,NA,NA,NA,NA,NA, 
840,Tipton County,60,Tipton County Alternative Learning Center,NA,Growth,0,NA,NA,NA,0,NA, 
840,Tipton County,60,Tipton County Alternative Learning Center,NA,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
840,Tipton County,60,Tipton County Alternative Learning Center,NA,ELPA,NA,NA,NA,NA,NA,NA, 
840,Tipton County,60,Tipton County Alternative Learning Center,NA,Graduation Rate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,60,Tipton County Alternative Learning Center,NA,Ready Graduate,NA,NA,NA,NA,NA,NA, 
840,Tipton County,60,Tipton County Alternative Learning Center,NA,Weighted Subgroup Score,0,NA,NA,NA,0,NA, 
850,Trousdale County,5,Trousdale Co Elementary,K8,Achievement,4,3,4,NA,4,3,3.7
850,Trousdale County,5,Trousdale Co Elementary,K8,Growth,4,4,4,3,4,4,3.9
850,Trousdale County,5,Trousdale Co Elementary,K8,Chronic Absenteeism,3,2,2,NA,NA,3,2.7
850,Trousdale County,5,Trousdale Co Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
850,Trousdale County,5,Trousdale Co Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
850,Trousdale County,5,Trousdale Co Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
850,Trousdale County,5,Trousdale Co Elementary,K8,Weighted Subgroup Score,3.9,3.3,3.8,3,4,3.4, 
850,Trousdale County,10,Trousdale Co High School,HS,Achievement,3,3,4,NA,3,NA,3.2
850,Trousdale County,10,Trousdale Co High School,HS,Growth,2,2,2,NA,2,NA,2
850,Trousdale County,10,Trousdale Co High School,HS,Chronic Absenteeism,4,4,4,NA,NA,4,4
850,Trousdale County,10,Trousdale Co High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
850,Trousdale County,10,Trousdale Co High School,HS,Graduation Rate,3,NA,NA,NA,NA,NA,3
850,Trousdale County,10,Trousdale Co High School,HS,Ready Graduate,4,NA,NA,NA,3,NA,4
850,Trousdale County,10,Trousdale Co High School,HS,Weighted Subgroup Score,3,2.7,3.2,NA,2.7,4, 
850,Trousdale County,15,Jim Satterfield Middle School,K8,Achievement,4,3,3,NA,3,1,3.3
850,Trousdale County,15,Jim Satterfield Middle School,K8,Growth,4,3,4,NA,4,4,3.9
850,Trousdale County,15,Jim Satterfield Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
850,Trousdale County,15,Jim Satterfield Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
850,Trousdale County,15,Jim Satterfield Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
850,Trousdale County,15,Jim Satterfield Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
850,Trousdale County,15,Jim Satterfield Middle School,K8,Weighted Subgroup Score,4,3.1,3.5,NA,3.4,2.5, 
860,Unicoi County,5,Unicoi Co Middle School,K8,Achievement,2,2,1,NA,1,1,1.7
860,Unicoi County,5,Unicoi Co Middle School,K8,Growth,0,0,0,2,0,0,0.2
860,Unicoi County,5,Unicoi Co Middle School,K8,Chronic Absenteeism,2,2,4,NA,NA,4,2.5
860,Unicoi County,5,Unicoi Co Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,5,Unicoi Co Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,5,Unicoi Co Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,5,Unicoi Co Middle School,K8,Weighted Subgroup Score,1.2,1.2,0.9,2,0.6,0.9, 
860,Unicoi County,15,Love Chapel Elementary,K8,Achievement,4,NA,3,NA,3,2,3.4
860,Unicoi County,15,Love Chapel Elementary,K8,Growth,2,1,2,NA,2,2,1.9
860,Unicoi County,15,Love Chapel Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
860,Unicoi County,15,Love Chapel Elementary,K8,ELPA,4,4,NA,4,NA,NA,4
860,Unicoi County,15,Love Chapel Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,15,Love Chapel Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,15,Love Chapel Elementary,K8,Weighted Subgroup Score,3.3,2.1,2.7,4,2.6,2.2, 
860,Unicoi County,25,Rock Creek Elementary,K8,Achievement,3,NA,4,NA,3,NA,3.4
860,Unicoi County,25,Rock Creek Elementary,K8,Growth,3,2,4,NA,4,2,2.9
860,Unicoi County,25,Rock Creek Elementary,K8,Chronic Absenteeism,2,NA,4,NA,NA,2,2.4
860,Unicoi County,25,Rock Creek Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,25,Rock Creek Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,25,Rock Creek Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,25,Rock Creek Elementary,K8,Weighted Subgroup Score,2.9,2,4,NA,3.4,2, 
860,Unicoi County,30,Temple Hill Elementary,K8,Achievement,3,NA,NA,NA,NA,NA,3
860,Unicoi County,30,Temple Hill Elementary,K8,Growth,2,NA,2,NA,2,NA,2
860,Unicoi County,30,Temple Hill Elementary,K8,Chronic Absenteeism,4,NA,4,NA,NA,NA,4
860,Unicoi County,30,Temple Hill Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,30,Temple Hill Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,30,Temple Hill Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,30,Temple Hill Elementary,K8,Weighted Subgroup Score,2.7,NA,2.4,NA,2,NA, 
860,Unicoi County,35,Unicoi Co High School,HS,Achievement,1,3,1,NA,1,1,1.3
860,Unicoi County,35,Unicoi Co High School,HS,Growth,2,2,1,NA,1,1,1.7
860,Unicoi County,35,Unicoi Co High School,HS,Chronic Absenteeism,2,2,3,NA,NA,2,2.1
860,Unicoi County,35,Unicoi Co High School,HS,ELPA,2,2,NA,2,NA,NA,2
860,Unicoi County,35,Unicoi Co High School,HS,Graduation Rate,4,NA,4,NA,NA,NA,4
860,Unicoi County,35,Unicoi Co High School,HS,Ready Graduate,4,NA,2,NA,2,NA,3.2
860,Unicoi County,35,Unicoi Co High School,HS,Weighted Subgroup Score,2.2,2.4,1.6,2,1.2,1.1, 
860,Unicoi County,40,Unicoi Elementary,K8,Achievement,2,NA,2,NA,2,NA,2
860,Unicoi County,40,Unicoi Elementary,K8,Growth,2,3,2,NA,2,3,2.3
860,Unicoi County,40,Unicoi Elementary,K8,Chronic Absenteeism,2,1,3,NA,NA,4,2.3
860,Unicoi County,40,Unicoi Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,40,Unicoi Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,40,Unicoi Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
860,Unicoi County,40,Unicoi Elementary,K8,Weighted Subgroup Score,2,2.6,2.1,NA,2,3.2, 
870,Union County,5,Big Ridge Elementary,K8,Achievement,2,NA,NA,NA,2,NA,2
870,Union County,5,Big Ridge Elementary,K8,Growth,2,NA,3,NA,3,2,2.2
870,Union County,5,Big Ridge Elementary,K8,Chronic Absenteeism,4,NA,4,NA,NA,NA,4
870,Union County,5,Big Ridge Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
870,Union County,5,Big Ridge Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
870,Union County,5,Big Ridge Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
870,Union County,5,Big Ridge Elementary,K8,Weighted Subgroup Score,2.2,NA,3.2,NA,2.4,2, 
870,Union County,25,H Maynard Middle School,K8,Achievement,2,NA,2,NA,2,2,2
870,Union County,25,H Maynard Middle School,K8,Growth,2,2,2,NA,3,4,2.3
870,Union County,25,H Maynard Middle School,K8,Chronic Absenteeism,4,NA,4,NA,NA,4,4
870,Union County,25,H Maynard Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
870,Union County,25,H Maynard Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
870,Union County,25,H Maynard Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
870,Union County,25,H Maynard Middle School,K8,Weighted Subgroup Score,2.2,2,2.2,NA,2.4,3, 
870,Union County,35,Luttrell Elementary,K8,Achievement,2,NA,2,NA,2,NA,2
870,Union County,35,Luttrell Elementary,K8,Growth,2,NA,2,NA,2,2,2
870,Union County,35,Luttrell Elementary,K8,Chronic Absenteeism,3,NA,4,NA,NA,0,2.6
870,Union County,35,Luttrell Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
870,Union County,35,Luttrell Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
870,Union County,35,Luttrell Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
870,Union County,35,Luttrell Elementary,K8,Weighted Subgroup Score,2.1,NA,2.2,NA,2,1.6, 
870,Union County,40,Maynardville Elementary,K8,Achievement,1,NA,1,NA,1,NA,1
870,Union County,40,Maynardville Elementary,K8,Growth,0,NA,1,NA,2,3,0.8
870,Union County,40,Maynardville Elementary,K8,Chronic Absenteeism,2,NA,2,NA,NA,1,1.8
870,Union County,40,Maynardville Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
870,Union County,40,Maynardville Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
870,Union County,40,Maynardville Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
870,Union County,40,Maynardville Elementary,K8,Weighted Subgroup Score,0.7,NA,1.1,NA,1.4,2.6, 
870,Union County,45,Sharps Chapel Elementary,K8,Achievement,3,NA,2,NA,2,NA,2.6
870,Union County,45,Sharps Chapel Elementary,K8,Growth,2,NA,2,NA,2,NA,2
870,Union County,45,Sharps Chapel Elementary,K8,Chronic Absenteeism,3,NA,4,NA,NA,NA,3.4
870,Union County,45,Sharps Chapel Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
870,Union County,45,Sharps Chapel Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
870,Union County,45,Sharps Chapel Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
870,Union County,45,Sharps Chapel Elementary,K8,Weighted Subgroup Score,2.6,NA,2.2,NA,2,NA, 
870,Union County,53,Union County Alternative Center,NA,Achievement,NA,NA,NA,NA,NA,NA, 
870,Union County,53,Union County Alternative Center,NA,Growth,NA,NA,NA,NA,NA,NA, 
870,Union County,53,Union County Alternative Center,NA,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
870,Union County,53,Union County Alternative Center,NA,ELPA,NA,NA,NA,NA,NA,NA, 
870,Union County,53,Union County Alternative Center,NA,Graduation Rate,NA,NA,NA,NA,NA,NA, 
870,Union County,53,Union County Alternative Center,NA,Ready Graduate,NA,NA,NA,NA,NA,NA, 
870,Union County,53,Union County Alternative Center,NA,Weighted Subgroup Score,NA,NA,NA,NA,NA,NA, 
870,Union County,55,Union County High School,HS,Achievement,3,NA,2,NA,2,1,2.4
870,Union County,55,Union County High School,HS,Growth,3,NA,1,NA,1,0,2
870,Union County,55,Union County High School,HS,Chronic Absenteeism,2,NA,2,NA,NA,4,2.4
870,Union County,55,Union County High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
870,Union County,55,Union County High School,HS,Graduation Rate,4,NA,4,NA,NA,NA,4
870,Union County,55,Union County High School,HS,Ready Graduate,1,NA,0,NA,0,NA,0.6
870,Union County,55,Union County High School,HS,Weighted Subgroup Score,2.6,NA,1.4,NA,1.2,1, 
870,Union County,57,Paulette Elementary School,K8,Achievement,1,NA,0,NA,0,2,1
870,Union County,57,Paulette Elementary School,K8,Growth,0,NA,0,NA,0,2,0.4
870,Union County,57,Paulette Elementary School,K8,Chronic Absenteeism,3,NA,4,NA,NA,1,2.8
870,Union County,57,Paulette Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
870,Union County,57,Paulette Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
870,Union County,57,Paulette Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
870,Union County,57,Paulette Elementary School,K8,Weighted Subgroup Score,0.8,NA,0.4,NA,0,1.9, 
870,Union County,60,Tennessee Virtual Academy,K8,Achievement,0,1,1,NA,1,1,0.4
